,Unnamed: 0,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
129,129,Chris Green,male,44,Conservative and Unionist Party,Bolton West,True,CGreenUK,1305528373,2244,4314,472,422125,5401,403,2192,759,0.17959001782531195,0.9768270944741532,0.3382352941176471,1001,0.033673091802065465,yes
130,130,Peter Dowd,male,60,Labour Party,Bootle,True,Peter_Dowd,883173469,1448,6243,580,347153,8734,733,1073,934,0.5062154696132597,0.7410220994475138,0.6450276243093923,543,0.02685194342794976,yes
131,131,Charles Fifield,Male,0,Conservative and Unionist Party,Bootle,False,charlesfifield,27019464,2253,1301,502,4847505,1872,418,2156,966,0.18553040390590325,0.9569462938304484,0.42876165113182413,711,0.02214953271028037,no
132,132,Paul Kenny,male,0,Labour Party,Boston and Skegness,False,paul_r_kenny,114781264,1881,1500,2175,1001876,549,600,1772,661,0.3189792663476874,0.9420520999468368,0.3514088250930356,973,0.041178213212577766,no
133,133,Matt Warman,male,36,Conservative and Unionist Party,Boston and Skegness,True,mattwarman,17685009,2864,15813,11992,116864,2661,895,2790,2531,0.3125,0.9741620111731844,0.8837290502793296,662,0.01836440301819796,yes
134,134,Chris Kealey,male,38,Labour Party,Bosworth,False,_ChrisKealey,489221664,1592,996,997,519803,861,158,1539,361,0.0992462311557789,0.966708542713568,0.22675879396984924,441,0.01855201716377098,no
135,135,Michael Mullaney,male,37,Liberal Democrats,Bosworth,False,miketmullaney,130640704,2472,2237,2809,1240966,2393,470,2414,1209,0.1901294498381877,0.9765372168284788,0.4890776699029126,990,0.028921153340539282,no
136,136,Tobias Ellwood,male,51,Conservative and Unionist Party,Bournemouth East,True,Tobias_Ellwood,482866177,1039,34348,495,223707,23693,543,1006,736,0.5226179018286814,0.9682386910490856,0.7083734359961501,564,0.041056999344835116,yes
137,137,Conor Burns,male,45,Conservative and Unionist Party,Bournemouth West,True,ConorBurnsUK,388250401,779,11941,875,153898,13656,176,774,538,0.2259306803594352,0.993581514762516,0.6906290115532734,246,0.0227546017944686,yes
138,138,Phil Dunn,male,0,Liberal Democrats,Bournemouth West,False,LibDemPhil,372968292,482,360,140,188124,83,88,470,215,0.1825726141078838,0.9751037344398341,0.4460580912863071,216,0.03465982028241335,no
139,139,David Stokes,male,56,Labour Party,Bournemouth West,False,dave4bmthwest,2469000333,120,304,95,7873,197,26,118,101,0.21666666666666667,0.9833333333333332,0.8416666666666667,29,0.020773638968481372,no
140,140,Paul Bidwell,male,60,Labour Party,Bracknell,False,PaulforMP,2231516528,1168,288,213,800587,427,129,1139,198,0.11044520547945204,0.9751712328767124,0.1695205479452055,488,0.03051907442151345,no
141,141,Phillip Lee,male,47,Conservative and Unionist Party,Bracknell,True,DrPhillipLeeMP,328576792,427,10011,117,231853,1160,138,354,295,0.3231850117096019,0.8290398126463701,0.6908665105386417,182,0.033030852994555354,yes
142,142,Patrick Smith,male,0,Liberal Democrats,Bracknell,False,PatrickSmithLD,2399289469,227,231,221,249636,79,36,222,75,0.15859030837004404,0.9779735682819384,0.3303964757709251,94,0.030839895013123363,no
143,143,Imran Hussain,male,39,Labour Party,Bradford East,True,Imran_HussainMP,2979642791,1001,8868,705,330015,8639,188,981,298,0.1878121878121878,0.9800199800199799,0.2977022977022977,545,0.04068074942151228,yes
144,144,Mark Jewell,male,0,Liberal Democrats,Bradford East,False,mgjewellLD,189825312,273,444,496,39100,120,52,250,105,0.19047619047619047,0.9157509157509156,0.38461538461538464,120,0.034863451481696686,no
145,145,Judith Cummins,female,50,Labour Party,Bradford South,True,JudithCummins,401568431,1126,7215,1156,36185,1624,226,1091,325,0.20071047957371227,0.9689165186500888,0.2886323268206039,351,0.022586872586872583,yes
146,146,George Grant,male,0,Conservative and Unionist Party,Bradford West,False,GeorgePBGrant,543443216,1296,2411,518,532622,1674,428,1172,818,0.3302469135802469,0.9043209876543209,0.6311728395061729,397,0.021295998283445985,no
147,147,Naseem Shah,female,44,Labour Party,Bradford West,True,NazShahBfd,355623405,2706,20044,797,1601060,12897,591,2681,813,0.2184035476718404,0.990761271249076,0.3004434589800443,932,0.025287605817234642,no
148,148,James Cleverly,male,48,Conservative and Unionist Party,Braintree,True,JamesCleverly,14077382,2654,20690,7376,797120,106906,847,2331,1899,0.31914091936699324,0.8782969103240392,0.7155237377543331,818,0.02444929312251547,yes
149,149,Malcolm Fincken,male,70,Labour Party,Braintree,False,MalcolmFincken,391510019,2003,2005,2293,1173666,884,549,1559,601,0.2740888666999501,0.7783325012481278,0.30004992511233153,910,0.03471162648764114,no
150,150,Peter Turner,male,0,Liberal Democrats,Braintree,False,BtreeWithamLibs,3890941701,271,251,147,16191,151,80,263,154,0.2952029520295203,0.970479704797048,0.5682656826568265,127,0.03747418117438772,no
151,151,James Gibson-Watt,Male,0,Liberal Democrats,Brecon and Radnorshire,False,JamesGibsonWatt,2649832264,66,149,284,328,80,60,66,64,0.9090909090909092,1.0,0.9696969696969696,17,0.03406813627254509,no
152,152,Dan Lodge,male,0,Labour Party,Brecon and Radnorshire,False,DanLodge,20631374,225,900,735,65459,93,44,221,66,0.1955555555555556,0.9822222222222222,0.2933333333333333,85,0.027428202646014845,no
153,153,Rahoul Bhansali,male,40,Conservative and Unionist Party,Brent Central,False,RahoulBhansali,119333464,1287,2727,1282,2327768,607,118,1246,356,0.09168609168609168,0.9681429681429682,0.2766122766122766,440,0.024909420289855072,no
154,154,Dawn Butler,female,48,Labour Party,Brent Central,True,DawnButlerBrent,114505454,2483,18339,2979,1859040,11844,136,2479,479,0.05477245267821184,0.9983890455094644,0.1929118002416432,789,0.02229065431122161,yes
155,155,Anton Georgiou,male,23,Liberal Democrats,Brent Central,False,anton_georgiou,71296802,2434,1995,900,7426482,8473,493,2179,1003,0.2025472473294988,0.8952341824157765,0.4120788824979458,883,0.02651412785634928,no
156,156,Barry Gardiner,male,60,Labour Party,Brent North,True,BarryGardiner,107722321,1722,44341,3842,576565,123425,679,1432,979,0.3943089430894309,0.8315911730545877,0.5685249709639953,691,0.030845460226765462,yes
157,157,Ameet Jogia,male,0,Conservative and Unionist Party,Brent North,False,Ameet_Jogia,1052958798,458,1359,1644,143891,793,63,456,217,0.13755458515283842,0.9956331877729258,0.4737991266375546,80,0.012861736334405145,no
158,158,Joseph Bourke,male,63,Liberal Democrats,Brentford and Isleworth,False,JosephBourke,140113193,206,198,203,41107,248,47,197,81,0.22815533980582525,0.9563106796116504,0.3932038834951456,85,0.03063063063063063,no
159,159,Ruth Cadbury,female,58,Labour Party,Brentford and Isleworth,True,RuthCadbury,108654496,2962,10936,894,765514,9736,658,2608,1422,0.22214719783929776,0.8804861580013504,0.4800810263335584,1076,0.02593583532190807,yes
160,160,Mary Macleod,female,48,Conservative and Unionist Party,Brentford and Isleworth,False,MaryMacleodUK,44548822,872,11501,7347,88035,2939,120,841,367,0.13761467889908258,0.9644495412844036,0.4208715596330275,292,0.024264583679574542,no
161,161,Gareth Barrett,Male,33,Labour Party,Brentwood and Ongar,False,GarethPBarrett,23970391,332,534,229,32890,445,132,319,245,0.3975903614457832,0.960843373493976,0.7379518072289156,143,0.03434197886647455,no
162,162,Alex Burghart,male,0,Conservative and Unionist Party,Brentwood and Ongar,True,alexburghart,22474050,660,1668,994,125344,578,92,631,237,0.1393939393939394,0.9560606060606059,0.3590909090909091,233,0.02772489290813898,no
163,163,Karen Chilvers,female,46,Liberal Democrats,Brentwood and Ongar,False,LDKatz71,30659626,1876,2755,2954,175485,2093,607,1777,1243,0.3235607675906184,0.9472281449893392,0.6625799573560768,379,0.014296491889852887,no
164,164,Madeleine Moon,female,67,Labour Party,Bridgend,True,MadeleineMoon,131862459,1017,6057,853,480171,3585,468,829,807,0.4601769911504425,0.8151425762045231,0.7935103244837758,454,0.03456151035322777,yes
165,165,Wes Hinckes,male,45,Labour Party,Bridgwater and West Somerset,False,weshinckes,1622761,1027,605,954,258,69,966,1025,1025,0.9406037000973708,0.9980525803310614,0.9980525803310614,112,0.028056112224448898,no
166,166,Marcus Kravis,male,48,Liberal Democrats,Bridgwater and West Somerset,False,MarcusKravis,483224449,86,666,424,7273,43,30,84,42,0.3488372093023256,0.9767441860465116,0.4883720930232558,25,0.02111486486486486,no
167,167,Jerry Lonsdale,Male,41,Liberal Democrats,Brigg and Goole,False,JerryLonsdale1,238298521,610,1123,1147,578366,216,105,553,206,0.1721311475409836,0.9065573770491804,0.3377049180327869,190,0.02209816236334031,no
168,168,Terence Smith,male,20,Labour Party,Brigg and Goole,False,TerenceSmith14,495043092,1174,1813,1779,373439,4082,369,1112,822,0.3143100511073254,0.9471890971039182,0.7001703577512777,287,0.020671276289253814,no
169,169,Emily Louise Tester,Female,0,Liberal Democrats,"Brighton, Kemptown",False,EmilyTesterLD,2820257386,345,1004,964,1000826,91,34,344,209,0.09855072463768116,0.9971014492753624,0.6057971014492753,50,0.011436413540713631,no
170,170,Emma Warman,female,0,Conservative and Unionist Party,"Brighton, Pavilion",False,EmmaWarman,203488374,2159,1011,1109,1224379,955,573,1820,730,0.2654006484483557,0.8429828624363132,0.3381194997684113,608,0.01923259418593616,no
171,171,Theo Clarke,female,0,Conservative and Unionist Party,Bristol East,False,theodoraclarke,61052508,1348,3076,4089,199101,1895,76,1308,318,0.05637982195845698,0.9703264094955488,0.23590504451038574,519,0.027425491439441983,no
172,172,Kerry McCarthy,female,52,Labour Party,Bristol East,True,KerryMP,18099795,2961,29742,6885,64969,10440,627,2573,2615,0.21175278622087126,0.8689631881121243,0.8831475852752448,799,0.019357495881383854,yes
173,173,Celia Downie,female,0,Liberal Democrats,Bristol North West,False,CeliaBristol,800604813448708096,476,324,650,53896,467,85,453,297,0.17857142857142858,0.9516806722689076,0.6239495798319328,154,0.02407378458652493,no
174,174,Darren Jones,male,0,Labour Party,Bristol North West,True,darrenpjones,20392734,544,5511,2549,1066166,1354,103,473,438,0.18933823529411764,0.8694852941176471,0.8051470588235294,153,0.02232273125182375,no
175,175,Charlotte Leslie,female,39,Conservative and Unionist Party,Bristol North West,False,CharlotteLeslie,631874663,2135,11851,1677,356446,4380,258,1919,755,0.1208430913348946,0.8988290398126464,0.35362997658079626,411,0.012671106178320384,yes
176,176,Ben Nutland,Male,0,Liberal Democrats,Bristol South,False,BenNutland,781940105032376320,389,17000,6298,127124,20089,151,333,328,0.38817480719794345,0.8560411311053985,0.8431876606683805,181,0.03261261261261261,no
177,177,Karin Smyth,female,53,Labour Party,Bristol South,True,karinsmyth,485146783,3053,6354,1414,342839,6648,694,2532,1578,0.2273173927284638,0.8293481821159515,0.5168686537831642,1139,0.028097094084562638,yes
178,178,Thangam Debbonaire,female,51,Labour Party,Bristol West,True,ThangamMP,262163061,2632,12219,1908,740547,11217,942,1847,1954,0.35790273556231,0.7017477203647416,0.7424012158054711,972,0.028642993959039336,yes
179,179,Annabel Tall,female,0,Conservative and Unionist Party,Bristol West,False,annabeltall,117207983,133,261,202,76531,182,46,130,57,0.3458646616541353,0.9774436090225564,0.42857142857142855,59,0.03724747474747474,no
180,180,Stephen Williams,male,51,Liberal Democrats,Bristol West,False,swilliamsmp,180013616,3067,9847,957,630278,14989,702,2883,1901,0.2288881643299641,0.9400065210303228,0.6198239321812846,1148,0.02595464719314508,no
181,181,Iain Simpson,male,0,Labour Party,Broadland,False,IainSimpson,14087783,1323,1228,1730,504572,808,141,1179,646,0.10657596371882086,0.8911564625850341,0.4882842025699168,397,0.02130285468984761,no
182,182,Sara Hyde,female,0,Labour Party,Bromley and Chislehurst,False,sarakhyde,262752803,2763,3040,1803,298662,4421,559,2739,1533,0.20231632283749548,0.9913137893593921,0.5548317046688382,1014,0.028294779138878814,no
183,183,Bob Neill,male,65,Conservative and Unionist Party,Bromley and Chislehurst,True,neill_bob,2271025438,2248,5040,1269,396630,4502,465,1954,592,0.2068505338078292,0.8692170818505338,0.2633451957295373,717,0.022714312868275997,no
184,184,Sam Webber,male,33,Liberal Democrats,Bromley and Chislehurst,False,samdwebber,22504375,2164,1989,2534,1663902,804,20,2148,129,0.009242144177449169,0.9926062846580408,0.059611829944547126,704,0.022085581628811645,no
185,185,Sajid Javid,male,48,Conservative and Unionist Party,Bromsgrove,True,sajidjavid,20052899,1759,43017,615,392612,34095,496,1708,925,0.2819783968163729,0.9710062535531552,0.5258669698692439,750,0.03244786709353638,yes
186,186,Neil Lewis,male,48,Liberal Democrats,Bromsgrove,False,Neil_Lewis,89163236,2800,955,977,999159,1204,1130,1901,1759,0.4035714285714286,0.6789285714285714,0.6282142857142857,995,0.029502461009310324,no
187,187,Michael Thompson,male,0,Labour Party,Bromsgrove,False,mthompson_dr,4105671904,373,1732,33,47612,810,196,360,298,0.5254691689008043,0.96514745308311,0.7989276139410187,205,0.04804312163112257,no
188,188,Andy Graham,male,0,Liberal Democrats,Broxbourne,False,andyg2439,524341240,238,191,262,3995,136,64,233,235,0.2689075630252101,0.9789915966386554,0.9873949579831932,59,0.018254950495049504,no
189,189,Selina Norgrove,female,0,Labour Party,Broxbourne,False,NorgroveSelina,2716920064,10,29,26,7,8,3,10,10,0.3,1.0,1.0,2,0.018518518518518517,no
190,190,Tim Hallam,male,0,Liberal Democrats,Broxtowe,False,Tim_Hallam,3679577896,460,531,653,113214,835,98,449,291,0.2130434782608696,0.9760869565217392,0.6326086956521739,131,0.01994822597837673,no
191,191,Anna Soubry,female,61,Conservative and Unionist Party,Broxtowe,True,Anna_Soubry,326184301,2915,45695,543,838079,156394,463,2915,1956,0.1588336192109777,1.0,0.6710120068610634,903,0.025250971728978496,yes
192,192,Gordon Birtwistle,male,74,Liberal Democrats,Burnley,False,GBirtwistle,393947529,17,3229,1302,23,36,8,17,13,0.4705882352941176,1.0,0.7647058823529411,7,0.03225806451612903,no
193,193,Julie Cooper,female,57,Labour Party,Burnley,True,JulieForBurnley,97648525,1072,5053,638,68739,3454,440,1058,697,0.41044776119402987,0.9869402985074628,0.6501865671641791,496,0.04095450416976303,yes
194,194,Paul White,male,0,Conservative and Unionist Party,Burnley,False,CllrPaulWhite,304374226,1664,2809,1761,59801,2556,716,1527,1373,0.4302884615384616,0.9176682692307692,0.8251201923076923,364,0.017759562841530054,no
195,195,Andrew Griffiths,male,47,Conservative and Unionist Party,Burton,True,AndrewGriffiths,222477026,2136,12458,701,592553,5959,384,2067,1122,0.1797752808988764,0.9676966292134832,0.5252808988764045,577,0.02072259732797012,yes
196,196,Dominic Hardwick,male,0,Liberal Democrats,Burton,False,DominicHardwick,1117307833,103,186,157,116246,294,28,101,72,0.27184466019417475,0.9805825242718448,0.6990291262135923,27,0.01625526791089705,no
197,197,John McKiernan,male,0,Labour Party,Burton,False,jamckier,562913471,63,183,212,61050,39,22,63,38,0.3492063492063492,1.0,0.6031746031746031,20,0.022522522522522518,no
198,198,Richard Baum,male,36,Liberal Democrats,Bury North,False,richardbaum,110214790,2199,440,36,3574850,323,311,2125,794,0.14142792178262847,0.9663483401546156,0.3610732150977717,711,0.0218493592698442,no
199,199,James Frith,male,0,Labour Party,Bury North,True,BuryNorthLabour,2375470213,576,751,1036,181601,1105,53,566,225,0.0920138888888889,0.9826388888888888,0.390625,221,0.030617899695206424,no
200,200,David Nuttall,male,55,Conservative and Unionist Party,Bury North,False,DNuttall,102958885,290,7333,712,38885,1855,44,272,123,0.15172413793103448,0.9379310344827586,0.4241379310344828,102,0.025172754195459036,yes
201,201,Ivan Lewis,male,50,Labour Party,Bury South,True,IvanLewis_MP,249709671,1486,13862,2643,52408,7920,630,1279,1187,0.42395693135935403,0.8606998654104979,0.7987886944818304,580,0.027662517289073305,yes
202,202,Andrew Page,male,57,Liberal Democrats,Bury South,False,andrew4bury,857146326236241920,318,82,189,765375,79,64,304,119,0.20125786163522014,0.9559748427672956,0.3742138364779874,117,0.02573125137453266,no
203,203,Jo Churchill,female,53,Conservative and Unionist Party,Bury St Edmunds,True,Jochurchill4,2855674449,782,4590,553,8602,2231,225,762,427,0.2877237851662404,0.9744245524296676,0.5460358056265985,296,0.025903561739739213,yes
204,204,Helen Korfanty,female,60,Liberal Democrats,Bury St Edmunds,False,hkorfanty,2895005596,29,52,83,16,5,9,28,27,0.3103448275862069,0.9655172413793104,0.9310344827586208,9,0.02307692307692308,no
205,205,Wayne David,male,60,Labour Party,Caerphilly,True,WayneDavid_MP,415449314,1586,8706,914,188926,3603,214,1579,758,0.13493064312736444,0.9955863808322823,0.4779319041614124,670,0.0321081132889251,yes
206,206,Jane Pratt,female,0,Conservative and Unionist Party,Caerphilly,False,Jane4MCC,706893494862876672,1597,219,309,400665,80,90,1596,58,0.05635566687539136,0.9993738259236068,0.036318096430807766,784,0.03468719582337846,no
207,207,Olivia Bell,Female,0,Labour Party,"Caithness, Sutherland and Easter Ross",False,Invernessbelle,144561613,1447,506,1070,320435,277,258,1271,359,0.17829993089149965,0.8783690393918452,0.2480995162404976,355,0.01818181818181818,no
208,208,Struan Mackie,male,24,Conservative and Unionist Party,"Caithness, Sutherland and Easter Ross",False,struanmackie,2905773927,1308,429,352,290635,766,156,1264,481,0.11926605504587155,0.9663608562691132,0.367737003058104,307,0.0171288288790939,no
209,209,Jamie Stone,male,63,Liberal Democrats,"Caithness, Sutherland and Easter Ross",True,JamieHWStone,4210164801,6,106,79,29,2,1,6,1,0.16666666666666666,1.0,0.16666666666666666,2,0.03448275862068965,no
210,210,Janet Mary Battye,female,68,Liberal Democrats,Calder Valley,False,BattyeJanet,631818144,532,869,491,68784,154,73,522,213,0.13721804511278196,0.9812030075187971,0.4003759398496241,158,0.020664399686110384,no
211,211,Joshua Fenton-Glynn,male,0,Labour Party,Calder Valley,False,JoshFG,860471443,1915,3539,2968,4205432,4956,681,1623,1519,0.3556135770234987,0.8475195822454308,0.7932114882506528,509,0.019935766880777063,no
